state	date	dem_xibar	dem_low	dem_high	gop_xibar	gop_low	gop_high	diff_xibar	diff_low	diff_high	undecided_xibar	dem_win_prob	dem_win_prob_with_undecided
MO	2016-01-14	0.381947641958012	0.356596025176843	0.405475502383426	0.446113701162644	0.418621666271257	0.473293918854742	-0.0440841802058065	-0.0925971591431967	0.00371598739617747	0.171938656879344	0.03445	0.13445
MO	2016-01-15	0.381974246250734	0.356689497688131	0.405644833707088	0.446216843904457	0.418831911081124	0.473273757175835	-0.0441857792502679	-0.0921193122341427	0.00456081418574038	0.171808909844809	0.0377	0.1377
MO	2016-01-16	0.381999522755389	0.356870996513215	0.405472942465378	0.446315248001072	0.419040051908851	0.473168727182237	-0.0444846583535972	-0.0922223764128592	0.00391049416463519	0.171685229243539	0.0346	0.1346
MO	2016-01-17	0.382018109107218	0.356698455680866	0.405626008709555	0.446410317024522	0.41920659211225	0.473250516547509	-0.0442320726875746	-0.0918413758131355	0.00385413118591705	0.17157157386826	0.0356	0.1356
MO	2016-01-18	0.382073967850776	0.356783488365268	0.405615170456369	0.446522117728581	0.419467881329854	0.473131026287408	-0.0443649313666446	-0.0927086877374101	0.00402096763852477	0.171403914420643	0.0357	0.1357
MO	2016-01-19	0.382117730215732	0.356946523444166	0.405426736608103	0.446614818503651	0.419718996309065	0.4732436910246	-0.044410436375895	-0.0923889128253597	0.00411067169993446	0.171267451280617	0.0348	0.1348
MO	2016-01-20	0.382147891507761	0.357065867264025	0.40554054448046	0.446707526830545	0.419844607334684	0.473275448506846	-0.0446027906617139	-0.0921439530651701	0.00327130975689787	0.171144581661694	0.03225	0.13225
MO	2016-01-21	0.382187081316441	0.357171496142797	0.40544588301027	0.446800548112278	0.42028161567112	0.473263877099014	-0.0445073362914553	-0.0919994531285086	0.00379457843671271	0.171012370571281	0.03385	0.13385
MO	2016-01-22	0.382218749471383	0.357125501165233	0.405561473594395	0.446889230008123	0.420236933291413	0.473256127712068	-0.0445752612083479	-0.0917149582562192	0.00248016862710217	0.170892020520494	0.0321	0.1321
MO	2016-01-23	0.382241626584212	0.357176673620729	0.405422748877559	0.446974899385083	0.420567929071285	0.473200824880957	-0.0447478272602398	-0.0919786015935721	0.00299856794428205	0.170783474030705	0.03275	0.13275
MO	2016-01-24	0.382289386876868	0.357288997303348	0.405673650145589	0.447052392326991	0.420829431521709	0.473318052376254	-0.0447217852714159	-0.092064220833667	0.00277049135411346	0.170658220796141	0.032	0.132
MO	2016-01-25	0.382320698191992	0.357553028134372	0.405456201271929	0.447148742426351	0.421041424814556	0.473548441726481	-0.0447136428180658	-0.0914880186568842	0.00264462245303782	0.170530559381657	0.0317	0.1317
MO	2016-01-26	0.382363500034853	0.357543878823617	0.405552937003645	0.447251368347034	0.421033491092202	0.473271222954392	-0.0449685866906747	-0.0917953470124772	0.00312162523095291	0.170385131618113	0.0333	0.1333
MO	2016-01-27	0.382414382804905	0.357609692787151	0.405591019302542	0.447378779281899	0.421313671802183	0.473606873434256	-0.0449608568588566	-0.0919942060524404	0.00261208187820198	0.170206837913195	0.0321	0.1321
MO	2016-01-28	0.382445493383066	0.357601556546593	0.405568300679814	0.447470210269917	0.421536824296367	0.473413695892469	-0.0449382099036095	-0.0924980000533298	0.00271080231689114	0.170084296347017	0.0318	0.1318
MO	2016-01-29	0.382491091464961	0.357869559697604	0.405480568574424	0.447576597933129	0.421952985401984	0.473613550439444	-0.0447869231060539	-0.0923552992040971	0.00208079630726183	0.16993231060191	0.0307	0.1307
MO	2016-01-30	0.382550868324009	0.358025173007767	0.405387017207746	0.447674296612087	0.422192466973629	0.473458511521017	-0.0449911198534038	-0.0917218367139137	0.00183326212172694	0.169774835063904	0.0301	0.1301
MO	2016-01-31	0.382581919886842	0.358123704059029	0.405518249701697	0.447765742822985	0.422776517800943	0.473504977505217	-0.0452365071475661	-0.0923268955734682	0.00207799777867146	0.169652337290174	0.0304	0.1304
MO	2016-02-01	0.382606489362973	0.358188641437238	0.405486007124198	0.447879597209406	0.422898256488299	0.473470531702654	-0.0452182739654749	-0.0922322055180974	0.00221915166635344	0.169513913427621	0.03025	0.13025
MO	2016-02-02	0.382656174109411	0.35840858653039	0.405509155911418	0.44799815278297	0.423192858022484	0.473339965982669	-0.0454334484216456	-0.0926653528657601	0.0016039726759641	0.169345673107619	0.0291	0.1291
MO	2016-02-03	0.382699079423574	0.358351430866047	0.405463042223943	0.448115587966058	0.423396386645786	0.473633449139999	-0.0452836978506565	-0.0920478947358061	0.000766796946177153	0.169185332610368	0.0271	0.1271
MO	2016-02-04	0.38274438044657	0.358434699115401	0.405506082866586	0.448206311271438	0.423740610729071	0.473405293143651	-0.0456129495109892	-0.0925470004860974	0.00129111964139158	0.169049308281992	0.02745	0.12745
MO	2016-02-05	0.38278766499035	0.358394201328327	0.405680491148345	0.448319313669784	0.424024137730331	0.47344467687667	-0.0454656698466279	-0.0921570339655263	0.000570485175190105	0.168893021339866	0.02665	0.12665
MO	2016-02-06	0.382845315608838	0.358734151638441	0.40564842841882	0.448432746540132	0.424300717779992	0.473513628138007	-0.0457745214698269	-0.0925057127335592	0.000219143630868212	0.168721937851031	0.02525	0.12525
MO	2016-02-07	0.382884479237207	0.358855889327094	0.405673342596854	0.448553444100509	0.424657790077303	0.473592861940793	-0.0457614908073288	-0.0928433508240757	0.00000489004483290062	0.168562076662285	0.02505	0.12505
MO	2016-02-08	0.382931908976815	0.358774826730479	0.405543658271493	0.448653412626928	0.424853897489034	0.473533825577305	-0.0456793930403691	-0.0919171463751575	0.0002587081533983	0.168414678396257	0.026	0.126
MO	2016-02-09	0.382967623337605	0.358849267675257	0.405700959856906	0.4487781292071	0.425063853241872	0.473670606772533	-0.0457015204084974	-0.0926959981933149	0.0000769014953625511	0.168254247455295	0.02535	0.12535
MO	2016-02-10	0.38300075146621	0.358986440298985	0.405480187725604	0.448914657855457	0.425300148152746	0.473737398509499	-0.0460689680177043	-0.0928098615653652	-0.00026427314507115	0.168084590678333	0.0242	0.1242
MO	2016-02-11	0.383053117018568	0.35911086814055	0.405286582145621	0.449036825532898	0.425560316417745	0.47354522481633	-0.0459896078824123	-0.0927301418262005	-0.000470007903747765	0.167910057448533	0.0242	0.1242
MO	2016-02-12	0.383106722539226	0.359195974911172	0.405384826956062	0.449188978086505	0.425953007847774	0.473608908329738	-0.0460961820361754	-0.092824392152968	-0.000786291216800617	0.167704299374269	0.0237	0.1237
MO	2016-02-13	0.383154804932484	0.359365785258823	0.405246693014569	0.449338607035236	0.42624649842593	0.4735340790794	-0.0460895735700652	-0.0929376692246248	-0.000858323125810911	0.16750658803228	0.023	0.123
MO	2016-02-14	0.383219994145835	0.359379982688528	0.405335263596901	0.449466758245237	0.426294646825117	0.473625183732731	-0.0462483112278366	-0.0926045370522769	-0.000981844294440631	0.167313247608928	0.02245	0.12245
MO	2016-02-15	0.383283171972116	0.359445281709932	0.405134867302977	0.449602725467741	0.426719692111787	0.47362187805288	-0.0464163452212267	-0.0929289604373917	-0.00156197106128508	0.167114102560144	0.0215	0.1215
MO	2016-02-16	0.383337820144377	0.359582084885519	0.40515326452663	0.449739329030719	0.427029986243202	0.473729451753876	-0.0463312128473611	-0.0928734254075727	-0.00112168925525562	0.166922850824904	0.0223	0.1223
MO	2016-02-17	0.383380129233766	0.359729159446962	0.40533236661079	0.44986012257631	0.427368768537274	0.473656354581502	-0.0466207251449292	-0.0927977818652506	-0.001934023123333	0.166759748189924	0.02055	0.12055
MO	2016-02-18	0.383422981868961	0.359610549350326	0.405137779664209	0.449985764739381	0.427634703790669	0.473602417519047	-0.0463160937791339	-0.0929734130275907	-0.00106847082678878	0.166591253391658	0.0225	0.1225
MO	2016-02-19	0.383473067900492	0.359848170977359	0.405042841295622	0.450106495293359	0.427729541227862	0.473665464767219	-0.0467015543723983	-0.09269490602881	-0.0016736421782105	0.166420436806149	0.02035	0.12035
MO	2016-02-20	0.383526378115558	0.359960389437084	0.404960209657835	0.450262815222682	0.428067056035844	0.473636081750387	-0.0466689759894104	-0.0931978451954571	-0.00204734550778601	0.16621080666176	0.0194	0.1194
MO	2016-02-21	0.383564637645316	0.359876741475695	0.405046234165541	0.450400885236126	0.428262767328173	0.473605448611715	-0.0466668787469021	-0.0932916059029328	-0.00228050402476643	0.166034477118558	0.0199	0.1199
MO	2016-02-22	0.383627174064456	0.359921886711619	0.405026847121525	0.450543740382999	0.428452108131104	0.473620720833156	-0.0469490573743093	-0.0931270483080622	-0.0022877711211374	0.165829085552545	0.02025	0.12025
MO	2016-02-23	0.383671768742524	0.360081462374182	0.404955548981408	0.450696814395035	0.428815630511677	0.473654162228147	-0.047025444392969	-0.092505109312281	-0.00194440287573545	0.165631416862442	0.0197	0.1197
MO	2016-02-24	0.383712930752808	0.360188086472589	0.404885472416134	0.450809812901757	0.429035734061479	0.473420558929119	-0.0471328234606303	-0.0930828788859746	-0.00276881665542543	0.165477256345435	0.01795	0.11795
MO	2016-02-25	0.383752894017882	0.36016580717083	0.404741585247666	0.450929515468721	0.429416126291384	0.473261103525917	-0.0472992104163198	-0.0929118927485213	-0.00303644285048038	0.165317590513397	0.01795	0.11795
MO	2016-02-26	0.383774287743349	0.360119443312883	0.404856957056617	0.451081275828909	0.429699252979534	0.473177105935751	-0.0473150303224468	-0.0938902644375621	-0.00351852204889636	0.165144436427742	0.01715	0.11715
MO	2016-02-27	0.383807202648466	0.360451309275659	0.404644801687953	0.451229281622822	0.429934268743059	0.473147876479771	-0.0473796401036368	-0.0934258587127168	-0.00300627943755612	0.164963515728712	0.01785	0.11785
MO	2016-02-28	0.383840503289232	0.36029788626194	0.404540619725335	0.451364723348956	0.430235052227193	0.473479913256322	-0.047553268730342	-0.093511988823585	-0.00305011696497993	0.164794773361812	0.01665	0.11665
MO	2016-02-29	0.383862999312304	0.360420189171416	0.404738908552821	0.451516810948108	0.430472077461076	0.473383950443393	-0.0476421158559131	-0.0936749078003384	-0.0032482974878717	0.164620189739588	0.01885	0.11885
MO	2016-03-01	0.3838963317705	0.360577632248738	0.404536511365784	0.451666147979477	0.43073478210563	0.473587032658703	-0.047596354509407	-0.093313850437852	-0.00373078948481668	0.164437520250023	0.017	0.117
MO	2016-03-02	0.383917745084054	0.360581708326019	0.404503590349661	0.4518172201505	0.431239988448587	0.473531097327179	-0.0479556920365027	-0.093665266188936	-0.00407285559522603	0.164265034765446	0.01695	0.11695
MO	2016-03-03	0.383948178908332	0.36081154247692	0.404323244744849	0.45196985420821	0.431330957452113	0.473489007178545	-0.0479167276560719	-0.0929226637410606	-0.00425678312642133	0.164081966883457	0.01555	0.11555
MO	2016-03-04	0.383980508626818	0.36085266203707	0.404289614661612	0.452132148499991	0.431817177972282	0.473588723428771	-0.0483898397949961	-0.0941668227770679	-0.00494208612220091	0.163887342873192	0.0144	0.1144
MO	2016-03-05	0.384009069476505	0.361237866632283	0.404143874525973	0.452268024546418	0.432051363625194	0.473573411995373	-0.0482565508243092	-0.0938617356777836	-0.0044427237272189	0.163722905977077	0.0154	0.1154
MO	2016-03-06	0.384048922935365	0.361387346459067	0.404097138874952	0.452395673090452	0.432199841502637	0.47370032530773	-0.0482698865365822	-0.0934984790342104	-0.00421753480356086	0.163555403974183	0.01635	0.11635
MO	2016-03-07	0.384073172237881	0.361339739515942	0.403993448803803	0.452541049406818	0.432576520932615	0.473723006844807	-0.0482224577673204	-0.0936512076350188	-0.00440873591558368	0.163385778355301	0.0152	0.1152
MO	2016-03-08	0.384094778884333	0.361250863676962	0.403812314619478	0.452705461403534	0.432744662149463	0.473748150954229	-0.0485818011109154	-0.0935615394617935	-0.00505954275831376	0.163199759712133	0.0138	0.1138
MO	2016-03-09	0.384143889928024	0.361574422940073	0.403830644140079	0.452833433174523	0.433104635333634	0.473666329048171	-0.0487263775883794	-0.09454387466859	-0.00513372026055302	0.163022676897453	0.01415	0.11415
MO	2016-03-10	0.38415048608489	0.361741262658354	0.403743340569347	0.452987276953824	0.433460414828991	0.473855788385677	-0.0488144362133925	-0.0946831485831202	-0.00598154727278012	0.162862236961286	0.0136	0.1136
MO	2016-03-11	0.384178536620075	0.361753907735069	0.403609824231451	0.453114485551965	0.433820550896464	0.474024825716069	-0.0488741307122867	-0.094452546974536	-0.00519499900996201	0.16270697782796	0.0134	0.1134
MO	2016-03-12	0.384229006291171	0.361963892806695	0.403612731848569	0.453245767144366	0.433881298499427	0.473945833884746	-0.0491031956270221	-0.0942251266842035	-0.00617135911640764	0.162525226564462	0.01245	0.11245
MO	2016-03-13	0.384266652809729	0.362208640630844	0.403625806810295	0.453377350585606	0.434082624868017	0.473933560193171	-0.0490383340518176	-0.0947334128992435	-0.00601006773559	0.162355996604665	0.01245	0.11245
MO	2016-03-14	0.384295210209199	0.362148189855111	0.403458187028171	0.45351481161299	0.434556212300701	0.473902877757617	-0.0491698444607469	-0.0939921662155176	-0.00592497727412573	0.162189978177811	0.0121	0.1121
MO	2016-03-15	0.384335746494681	0.362318658493336	0.403433974380358	0.453637657123283	0.434866716105923	0.473846521971433	-0.0493798800322475	-0.0946530808691919	-0.00674416585803417	0.162026596382036	0.0103	0.1103
MO	2016-03-16	0.384369793408776	0.36247533364742	0.403283422292181	0.453755779339042	0.435098838828314	0.473698206746227	-0.0494330030396335	-0.0938800272105605	-0.00656111405027467	0.161874427252182	0.0116	0.1116
MO	2016-03-17	0.372579496143725	0.347308250176979	0.394589502665783	0.439887063342574	0.415641180119488	0.46242031014847	-0.0474696364736342	-0.0912959307629135	-0.00536481395082671	0.15668684581879	0.0137	0.1137
MO	2016-03-18	0.372628419925635	0.347341117078693	0.394359751728733	0.439992359403237	0.416053917072794	0.462381690956052	-0.0473644136558333	-0.0910473064460991	-0.00512366305993175	0.156538538116674	0.01365	0.11365
MO	2016-03-19	0.372674531662096	0.347430850683646	0.394263148580494	0.440076188678887	0.416338312578334	0.462240021003735	-0.0474725576059811	-0.0918769690732962	-0.00539893549063029	0.156401565581219	0.0126	0.1126
MO	2016-03-20	0.372732284712274	0.347486202712408	0.394234932141968	0.440131354827118	0.416510234622638	0.462019458281649	-0.0474394496312297	-0.0907345345891773	-0.00593624167012885	0.156272180032931	0.0123	0.1123
MO	2016-03-21	0.372767149279037	0.3476417982806	0.394178425719949	0.440163306111694	0.416554476926869	0.461945051684144	-0.0474438958035791	-0.0915557166013462	-0.00466679540715772	0.156186299377409	0.0143	0.1143
MO	2016-03-22	0.372815309353565	0.347629556173921	0.394379034503052	0.440178453648139	0.416644461724861	0.462126391568316	-0.0473935845502653	-0.0904243667984806	-0.00482787198931607	0.156096482273287	0.0146	0.1146
MO	2016-03-23	0.372848620347798	0.347737304469156	0.394347852244886	0.440187492004858	0.416822073750795	0.461855648405637	-0.0472284205805702	-0.0909218462069927	-0.00535771845383697	0.156023595301854	0.0129	0.1129
MO	2016-03-24	0.372893894925631	0.347793588215304	0.394259283054646	0.440155919635294	0.416731370475892	0.462064717538448	-0.047134738776992	-0.090896477583109	-0.00520005139195615	0.155972263018255	0.01305	0.11305
MO	2016-03-25	0.372934813691859	0.347794321856163	0.394352830120235	0.440094890258483	0.416772139018378	0.461892356068007	-0.0473639212042784	-0.0910266076573172	-0.00482291312723632	0.155936567292435	0.0149	0.1149
MO	2016-03-26	0.373020373453855	0.347597526996986	0.394401532603784	0.440064591430597	0.416861697035099	0.462149481728768	-0.0469454730701511	-0.0911473422181399	-0.00503836614688894	0.155843047313309	0.0143	0.1143
MO	2016-03-27	0.373161673892305	0.347646949523603	0.394560560929677	0.440081126345804	0.416804968550547	0.462278554846226	-0.0468462440894315	-0.0906295257667984	-0.00505399318657271	0.155650200248105	0.0149	0.1149
MO	2016-03-28	0.37329583607485	0.347732682336764	0.394841927872728	0.440094432138497	0.416645775071348	0.462324265196336	-0.0468444802130313	-0.0904016235646606	-0.00471979863185826	0.155460607793097	0.015	0.115
MO	2016-03-29	0.373427484626866	0.347990419890402	0.394917771827584	0.44011613836489	0.416493956920881	0.46252704180018	-0.0466573330737226	-0.0902124387886553	-0.00513984167575246	0.1552558616848	0.0141	0.1141
MO	2016-03-30	0.373561748780324	0.347944732428011	0.395054306416457	0.440127047407221	0.416391893020949	0.462669208039889	-0.04665136366508	-0.0907207571958772	-0.00410413347842714	0.155057059946922	0.01555	0.11555
MO	2016-03-31	0.373687876026661	0.347757910158047	0.395351651284268	0.440158625719138	0.416285723388909	0.462565117958773	-0.0463712221587047	-0.0903610171573115	-0.0044196129109833	0.15487237840718	0.01445	0.11445
MO	2016-04-01	0.373812450431114	0.347809676484103	0.395545877307622	0.440158089678561	0.416379035042981	0.462808176703514	-0.0463823422879392	-0.0908510795622186	-0.0039224058325324	0.154698938991778	0.0156	0.1156
MO	2016-04-02	0.373940162875982	0.347961646811242	0.395730223988739	0.440170598383632	0.416175079433944	0.462791313700561	-0.0461727772449533	-0.090406362487609	-0.0044229634048205	0.154503221769242	0.01535	0.11535
MO	2016-04-03	0.374072127040069	0.348160760072218	0.395878725576148	0.440196423141353	0.416136114503448	0.463117269480336	-0.046142895586847	-0.0902364362442928	-0.00395625158503288	0.154309643150428	0.01605	0.11605
MO	2016-04-04	0.374189803153219	0.348222365833232	0.396082522750304	0.440209053261215	0.416064233575937	0.463214170757774	-0.0459785935514326	-0.0895592575051191	-0.00338659659472024	0.154141865916349	0.0171	0.1171
MO	2016-04-05	0.374335146905098	0.348523478848201	0.39610195247011	0.440227736880914	0.415835409567952	0.46348358277961	-0.0459296651389704	-0.0905749701456287	-0.00368953414093253	0.153949758448353	0.01635	0.11635
MO	2016-04-06	0.374455213043082	0.348595728407365	0.396419672808956	0.440242925478652	0.41574207335991	0.463443684609883	-0.0458873569550515	-0.0898897613439402	-0.00287279677041999	0.153769601427688	0.01835	0.11835
MO	2016-04-07	0.37456724927875	0.34860218313896	0.396719807820005	0.440262424008591	0.415730949422255	0.463474229940073	-0.0457612201185604	-0.0898174676384302	-0.00327437203353433	0.153594755868322	0.0174	0.1174
MO	2016-04-08	0.374690504504265	0.348682002222353	0.39675814090423	0.440290963460707	0.415771596334353	0.463709537855693	-0.0458426519698456	-0.0894729175495055	-0.00240731119421856	0.153430039555399	0.01925	0.11925
